target_id	length	eff_length	est_counts	tpm
T07D3.7b	3156	3092.06	30	204.581
F54D8.3a.1	1608	1409.71	0	0
F54D8.3a.2	1703	1500.61	0	0
F54D8.3b.1	1607	1408.99	0	0
F54D8.3b.2	1702	1499.89	0	0
F54D8.3b.3	1666	1459.78	0	0
F54D8.3b.4	1387	1181.96	2	35.6795
K04F1.15	1641	1462	0	0
F36H1.6	2866	2687	0	0
T05H4.13a.1	1583	1387.86	0	0
T05H4.13a.2	1596	1399.97	4	60.2468
T05H4.13b.1	1910	1731	0	0
T05H4.13b.2	1923	1717.85	0	0
T05H4.13c.1	1669	1473.53	0	0
T05H4.13c.2	1682	1485.59	0	0
T08B1.3	1379	1200	0	0
F56D12.1a.1	1840	1695.93	0	0
F56D12.1a.2	1936	1787.62	0	0
F56D12.1a.3	1850	1706.48	0	0
F56D12.1b.1	1542	1363	0	0
F56D12.1b.2	1638	1459	0	0
F56D12.1b.3	1552	1373	0	0
F56D12.1c.1	1823	1677.89	0	0
F56D12.1c.2	1919	1769.59	0	0
F56D12.1c.3	1833	1688.44	0	0
F56D12.1d.1	1660	1515.84	2	27.8207
F56D12.1d.2	1936	1787.62	0	0
F45H10.1a.1	1748	1569	0	0
F45H10.1a.2	1567	1388	0	0
F45H10.1b	872	693.851	1	30.3897
F13D12.4a.1	1789	1664.96	4.99902	63.3103
F13D12.4a.2	1828	1701.93	6.85749e-07	8.49605e-06
F13D12.4a.3	1840	1722.59	0	0
F13D12.4b	1824	1683.51	0.000980994	0.0122869
F01F1.6.1	1832	1628.43	0	0
F01F1.6.2	1952	1755.79	5	60.0468
C54D1.4	1656	1477	0	0
F42G9.5a	2154	1985.06	0	0
F42G9.5b	1588	1400.47	3	45.1689
Y69F12A.2a.1	1587	1408	0	0
Y69F12A.2a.2	1656	1477	0	0
Y69F12A.2b.1	1650	1471	0	0
Y69F12A.2b.2	1719	1540	0	0
C01F6.5	772	573.41	5	183.864
F23B2.6	791	603.034	19	664.361
M18.7a.1	959	766.97	8	219.94
M18.7a.2	1093	889.865	0	0
M18.7b	1139	961.924	0	0
F36A4.7	6024	5899.47	40	142.968
C05E11.4	1728	1549	0	0
F49E11.3	1569	1390	0	0
M195.3	2360	2181	0	0
C05E11.5	1883	1704	0	0
R13G10.2	2642	2463	0	0
B0019.1	2357	2178	0	0
F25C8.2a	1398	1219	0	0
F25C8.2b	1131	952	0	0
ZK973.6	25871	25589.4	3	2.47203
C08B6.9	1240	1013.86	8	166.382
K06H7.6	2323	2081.45	4	40.5215
F15H10.3a.1	771	575.318	0	0
F15H10.3a.2	765	569.683	0	0
F15H10.3a.3	775	578.879	0	0
F15H10.3b	697	504.014	2.5	104.59
F15H10.3c	697	504.014	2.5	104.59
F15H10.3d	770	575.246	0	0
F35G12.9	565	369.233	1	57.1073
F46F3.4a	2753	2549.82	10	82.6957
F46F3.4b	2541	2331.22	0	0
F46F3.4c	1807	1628	0	0
F46F3.4d	1449	1270	0	0
VF36H2L.1	1107	902.857	3	70.0639
ZC434.6a	2375	2106.38	0.883895	8.84825
ZC434.6b	2381	2112.38	0.116105	1.15897
C42D8.8a	2729	2542.45	0.488931	4.05497
C42D8.8b	2723	2536.64	2.51107	20.8734
F55A12.7	1604	1425	0	0
T05H10.2	1279	1100	0	0
W03G9.4.1	2097	1910.05	11.4891	126.833
W03G9.4.2	2337	2134.48	9.51094	93.956
K04G2.8a	3894	3656.6	0.78578	4.53123
K04G2.8b	3900	3663.3	0.21422	1.23305
F02E8.3	576	386.395	2	109.142
Y105E8A.9	3014	2834.88	4	29.7521
F29G9.3	613	420.988	2	100.174
Y71H2B.10a	3112	2919.28	0	0
Y71H2B.10b	903	724	0	0
Y71H2B.10c	2496	2313.55	2	18.2282
T20B5.1.1	3372	3134.4	6.60237e-08	4.44159e-07
T20B5.1.2	3297	3059.71	2	13.7829
W09G10.4a	4130	3928.09	1	5.36798
W09G10.4b	3417	3238	0	0
R11A5.1a	2926	2713.86	0.000613421	0.0047661
R11A5.1b	2896	2683.21	1.99939	15.7121
F53H8.1	1454	1248.03	2	33.7908
Y48G8AL.14	638	458.419	1	45.997
W04G3.4	2154	1975	0	0
K08D9.3	2267	2144.49	8	78.6609
F32A5.5a	1026	847	0	0
F32A5.5b.1	988	809	0	0
F32A5.5b.2	1006	827	0	0
C01G6.1a.1	1189	1026.32	3.9977	82.1331
C01G6.1a.2	1195	1037.59	0.00214348	0.0435599
C01G6.1a.3	1204	1041.42	0.000118084	0.00239088
C01G6.1b.1	1207	1042.74	4.29863e-05	0.000869257
C01G6.1b.2	1076	911.889	0	0
C01G6.1b.3	1222	1057.84	0	0
Y69E1A.7a	1386	1207	0	0
Y69E1A.7b	1089	910	0	0
F40F9.9	1001	822	0	0
C35A5.1	1050	871	0	0
C32C4.2a	741	562	0	0
C32C4.2b	870	691	0	0
C32C4.2c	876	697	0	0
C32C4.2d	281	102.039	0	0
M02F4.8.1	1141	962	0	0
M02F4.8.2	1237	1058	0	0
K02G10.7a	1022	843	0	0
K02G10.7b	1134	955	0	0
K07A1.16a	830	651	0	0
K07A1.16b	767	588	0	0
ZK1321.3	990	811	0	0
ZK525.2	908	737.401	1	28.5949
ZK1320.6	1705	1526	0	0
F01G4.2a	916	719.611	13	380.923
F01G4.2b.1	701	522	0	0
F01G4.2b.2	830	627.979	0	0
B0336.2.1	1212	1008.18	19	397.381
B0336.2.2	1158	957.73	0	0
F57H12.1	988	805.784	48	1256.07
Y116A8C.12	615	424.558	1	49.6655
F31A9.3a	1074	895	0	0
F31A9.3b	1050	871	0	0
C01C7.1a	3509	3276.41	2	12.8713
C01C7.1b	3575	3347.33	4.93811e-07	3.11067e-06
F54C9.10.1	966	742.816	0	0
F54C9.10.2	1021	793.301	4	106.32
F19H8.3	555	376	0	0
ZK632.8	715	505.286	2	83.4612
F45E4.1	679	500	0	0
Y57G11C.13	1067	867.893	14	340.137
C38D4.8	573	394	0	0
F53H8.2	1530	1351	0	0
W02B12.6a	2607	2428	0	0
W02B12.6b	2356	2177	0	0
F28H1.3.1	3459	3319.2	0	0
F28H1.3.2	3460	3320.36	0	0
F28H1.3.3	3472	3332.43	26	164.514
C15F1.6	1136	956.029	20	441.114
Y71F9AL.16	1651	1429.09	2	29.5096
K07C5.1	1703	1520.49	6	83.2071
Y79H2A.6	1376	1202.08	6	105.247
Y6D11A.1	865	671.865	2	62.7683
Y37D8A.1	699	524.014	4	160.957
C35D10.16	810	609.661	2	69.1726
M01B12.3	723	535.416	3	118.147
F35G12.10.1	1028	836.557	2.18597e-06	5.50988e-05
F35G12.10.2	1151	950.931	29	643.045
F02E8.1.1	1185	1025.34	0	0
F02E8.1.2	1065	906.446	2.03118	47.2497
F02E8.1.3	1208	1046.22	14.9688	301.688
Y53F4B.15	1344	1166.62	2	36.1489
K07A12.3	477	297.876	23	1628.11
C53B7.4	522	331.068	5	318.453
B0252.2	1828	1584.59	1	13.3069
ZK455.4	1935	1756	0	0
W03G1.7a	1864	1685	0	0
W03G1.7b	1714	1535	0	0
Y39B6A.20.1	1304	1125	0	0
Y39B6A.20.2	1374	1195	0	0
Y39B6A.20.3	1304	1125	0	0
Y39B6A.20.4	1298	1119	0	0
T18H9.2a	2391	2182.06	0	0
T18H9.2b	1775	1567.24	1	13.4541
H22K11.1	1468	1289	0	0
R12H7.2	1475	1296	0	0
F21F8.3.1	1243	1064	0	0
F21F8.3.2	1253	1074	0	0
F21F8.7	1240	1069.35	1	19.7185
K08F8.2	1407	1228	0	0
T04C10.4.1	1067	888	0	0
T04C10.4.2	998	819	0	0
F45E6.2	2377	2158.3	2	19.5394
C07G2.2a	2155	1942.61	0	0
C07G2.2b	2164	1950.8	0	0
C07G2.2c.1	2281	2070.86	0	0
C07G2.2c.2	2307	2098.1	0	0
C07G2.2d.1	2083	1869.76	0	0
C07G2.2d.2	2015	1815.4	6	69.69
F26D10.9a	1968	1789	0	0
F26D10.9b	863	684	0	0
C38C6.2a	2234	2025.98	0	0
C38C6.2b	2091	1882.68	2	22.3999
C38C6.2c.1	1243	1064	0	0
C38C6.2c.2	1023	844	0	0
T06E4.3a	7715	7536	0	0
T06E4.3b	7712	7533	0	0
T06E4.3c	3293	3114	0	0
Y48G1BL.2a	7664	7460.94	3.61856	10.2267
Y48G1BL.2b	5621	5399.09	1.38144	5.39514
W04D2.1a	3171	2917.02	0	0
W04D2.1b	3093	2833.3	0	0
W04D2.1c	3047	2795.92	0	0
W04D2.1d	2969	2711.82	1	7.77555
C34E10.6.1	1937	1777.71	215.468	2555.73
C34E10.6.2	1846	1701.74	1.53205	18.9833
F27C1.7a.1	861	673.115	0	0
F27C1.7a.2	943	752.486	13.2421	371.065
F27C1.7a.3	896	703.859	0	0
F27C1.7a.4	942	751.857	26.7579	750.429
F27C1.7a.5	914	724.806	0	0
F27C1.7b	949	758.028	0	0
D2045.1a	3612	3561.56	0	0
D2045.1b	2527	2459.84	5	42.8604
D2045.1c	3190	3135.86	0	0
D2045.1d	3695	3516	0	0
B0207.12a	1251	1072	0	0
B0207.12b	1457	1278	0	0
B0207.12c	720	541	0	0
R11G10.1a	2221	2042	0	0
R11G10.1b.1	1665	1486	0	0
R11G10.1b.2	1826	1647	0	0
R11G10.1c	733	554	0	0
B0464.7	555	369.002	13	742.861
F57B10.11	708	509.87	3	124.066
Y71F9AR.1	3399	3218.82	1	6.55081
C54D1.6	2594	2415	0	0
C05D2.4a	1636	1457	0	0
C05D2.4b	1663	1484	0	0
K08F8.4a	1563	1384	0	0
K08F8.4b	1411	1232	0	0
Y105E8A.5	1912	1733	0	0
F20D12.3	2263	2084	0	0
T25F10.5	1710	1531	0	0
T13C5.5	1052	867.276	1	24.3128
M7.3	2040	1861	0	0
T19E7.3a	1334	1155	0	0
T19E7.3b	555	362.273	2	116.409
C54C6.2	1403	1228.51	2.00533	34.419
T27F2.3.1	568	382.754	0	0
T27F2.3.2	954	745.822	11	310.992
C50B8.2	1057	856.468	5	123.098
C09G5.6	2979	2800	0	0
F59E12.12	970	791	0	0
F56C11.1	4660	4403.73	1	4.78819
K04F10.4a.1	2328	2140.9	4.91169	48.3757
K04F10.4a.2	2327	2138.99	9.08223	89.5316
K04F10.4b.1	2376	2188.16	7.93078e-07	7.64237e-06
K04F10.4b.2	2375	2186.26	1.44708e-06	1.39567e-05
K04F10.4c.1	3563	3325.82	0	0
K04F10.4c.2	3562	3323.91	0	0
K04F10.4d.1	3207	2995.64	2.74615	19.3298
K04F10.4d.2	3206	2993.74	4.25993	30.0042
K04F10.4e.1	2548	2349.63	0	0
K04F10.4e.2	2547	2347.72	0	0
K04F10.4f.1	2738	2534.13	0	0
K04F10.4f.2	2737	2532.22	0	0
F45G2.5	609	430	0	0
Y73B6BL.34	994	815	0	0
F23B12.8a.1	2999	2795.09	2.92417	22.0597
F23B12.8a.2	3003	2799.02	1.07323	8.08499
F23B12.8b	3028	2822.65	0.00259635	0.0193954
F13H8.10a	3688	3509	0	0
F13H8.10b	1955	1776	0	0
F13H8.10c.1	1803	1624	0	0
F13H8.10c.2	1884	1705	0	0
F54B11.6	836	639.691	2	65.9253
F23H11.5.1	427	262.907	0	0
F23H11.5.2	487	322.664	40	2613.98
C36A4.8a	1972	1755.63	2	24.0208
C36A4.8b	487	308	0	0
K04C2.4.1	2191	1983.33	0.929337	9.88029
K04C2.4.2	2189	1981.09	2.06892	22.0208
K04C2.4.3	2210	2000.77	0.00173872	0.0183242
C53B4.7a.1	1331	1152	0	0
C53B4.7a.2	1469	1290	0	0
C53B4.7b	1402	1223	0	0
C53B4.7c.1	1297	1118	0	0
C53B4.7c.2	1469	1290	0	0
C53B4.7c.3	1406	1227	0	0
C53B4.7d	1415	1236	0	0
C53B4.7e	1500	1321	0	0
Y39E4B.9a	1052	873	0	0
Y39E4B.9b	1194	1015	0	0
Y39E4B.9c	1203	1024	0	0
Y39E4B.9d	1288	1109	0	0
B0464.4.1	2033	1854	0	0
B0464.4.2	2115	1877.67	5	56.1492
Y73E7A.7a	1327	1139.34	2	37.0142
Y73E7A.7b	838	648.349	0	0
T12G3.8a	1670	1424.5	0.396535	5.86963
T12G3.8b	1669	1423.68	0.603465	8.93783
F45E12.2	2600	2352.25	2	17.9283
F56A3.5	501	322	0	0
Y79H2A.1a	1808	1663.56	0	0
Y79H2A.1b	1550	1408.47	0	0
Y79H2A.1c	1735	1590.87	0	0
Y79H2A.1d	1388	1222.82	1	17.2436
Y79H2A.1e	1754	1608.35	0	0
F15D4.1	5235	5056	0	0
R06C7.8	3064	2854.28	16	118.2
F57B9.5	1563	1353	7	109.092
C23H4.1.1	1942	1762.05	1	11.9667
C23H4.1.2	2008	1831.25	0	0
C23H4.1.3	2083	1904.83	0	0
C23H4.1.4	2044	1863.87	0	0
F54D8.4	1098	919	0	0
D1022.8	1196	1017	0	0
K05G3.3	1081	902	0	0
R01E6.3a	1114	935	0	0
R01E6.3b	989	810	0	0
R173.1	1119	944.662	1	22.3211
T28F2.3	974	795	0	0
C13C12.1a	756	577	0	0
C13C12.1b	787	608	0	0
C18E9.1	759	580	0	0
M02B7.6a	848	669	0	0
M02B7.6b	671	492	0	0
T07G12.1a	1517	1338	0	0
T07G12.1b	935	756	0	0
T07G12.1c	822	643	0	0
C01G6.8a	3259	3077.37	2.82616e-08	1.93647e-07
C01G6.8b	3181	2994.8	6.99767	49.2695
C01G6.8c	2783	2584.4	0.00233492	0.0190504
D2024.6	1216	995.614	7	148.252
M106.5	1421	1212.94	6	104.304
F41G4.2a	3990	3811	0	0
F41G4.2b.1	1710	1546.7	8.99869	122.677
F41G4.2b.2	1727	1566.13	0.00130625	0.0175869
W01C8.6a	1874	1695	0	0
W01C8.6b	1685	1506	0	0
B0432.5a	1672	1493	0	0
B0432.5b	1496	1317	0	0
B0432.5c	1675	1496	0	0
F32G8.6	915	736	0	0
T13F2.8a	840	654.604	0.106835	3.44133
T13F2.8b	829	643.154	0	0
T13F2.8c	941	747.294	15.8932	448.447
C56A3.7a	1177	998	0	0
C56A3.7b	1081	902	0	0
C56A3.7c	604	425	0	0
C56A3.7d	967	788	0	0
R10E11.1a	6657	6517.36	0.00036742	0.00118873
R10E11.1b	6690	6550.75	9.55469e-06	3.07552e-05
R10E11.1c	6570	6431.26	4.99962	16.3921
C54D2.5a	6129	5950	0	0
C54D2.5c	6174	5995	0	0
C54D2.5d	6273	6094	0	0
C54D2.5e	6150	5971	0	0
C54D2.5f	4257	4078	0	0
T28F2.5	1962	1783	0	0
Y56A3A.20	1312	1116.92	21	396.449
Y73F8A.6	1071	892	0	0
F26E4.9.1	558	373.786	0	0
F26E4.9.2	644	457.542	10.5231	484.959
F26E4.9.3	717	530.884	14.4769	575.001
T10B9.10	1620	1441	0	0
F08F3.7	1590	1411	0	0
ZK177.5.1	1691	1512	0	0
ZK177.5.2	1769	1590	0	0
ZC518.3a	1855	1657.23	0	0
ZC518.3b	3032	2819.94	0	0
ZC518.3c.1	2270	2073.78	16	162.686
ZC518.3c.2	2347	2148.01	0	0
ZC518.3d	2034	1855	0	0
ZC518.3e	2405	2179.8	0	0
T05C12.7	1869	1683.78	46	576.056
T21B10.7	1926	1719.41	8	98.1078
K01C8.10.1	1853	1689.55	8.29293	103.497
K01C8.10.2	1854	1690.42	5.70707	71.1885
C07G2.3a.1	1928	1729.13	16.0061	195.187
C07G2.3a.2	1829	1637.75	16.2982	209.838
C07G2.3b.1	1564	1364.63	1.60771	24.8418
C07G2.3b.2	1465	1273.26	1.44404	23.9142
C07G2.3b.3	1544	1344.25	0	0
C07G2.3b.4	1476	1272.08	0.64389	10.6731
C07G2.3b.5	1464	1259.83	0	0
F01F1.8a.1	1910	1733.88	0.024748	0.300964
F01F1.8a.2	1906	1730.23	0.112421	1.37005
F01F1.8b.1	1900	1723.27	1.945	23.799
F01F1.8b.2	1896	1719.62	8.91783	109.35
C43E11.10	1755	1532.14	1	13.7624
C17G10.4a	2541	2331	0	0
C17G10.4b.1	3257	3059.43	5	34.4605
C17G10.4b.2	3324	3121.71	2.59311e-06	1.75154e-05
C17G10.4c	2520	2323.98	0	0
C17G10.4d	2586	2381.36	0	0
C17G10.4e	2583	2375.16	0	0
K06A5.7.1	2262	2058.09	25.9989	266.368
K06A5.7.2	2291	2087.47	0.00106318	0.0107394
F16B4.8	2029	1885.72	6	67.0915
ZK637.11	1072	868.204	1	24.2868
R05H5.2	837	658	0	0
R07G3.1	1032	845.563	5	124.686
C47D2.2	900	721	0	0
F49E8.4	635	438.379	2	96.1994
C15B12.7a	2021	1822.78	1	11.568
C15B12.7b	2136	1930.53	0	0
ZK112.7	10154	9975	0	0
F25F2.2a	13301	13122	0	0
F25F2.2b	6145	5825.8	1	3.6194
F08B4.2a	4647	4468	0	0
F08B4.2b	4215	4036	0	0
F08B4.2c	4332	4153	0	0
F08B4.2d	3900	3721	0	0
R05H10.6	4364	4185	0	0
F59C12.1	2006	1827	0	0
C45G7.5	5385	5206	0	0
B0034.3a	3443	3228.87	1.29288	8.44307
B0034.3b	1036	837.345	0	0
B0034.3c	932	731.451	0.707117	20.3844
T05G5.3.1	1185	1000.59	0.0256437	0.540402
T05G5.3.2	1225	1039.02	22.9744	466.241
F18H3.5a	1225	1046	0	0
F18H3.5b	1417	1238	0	0
T27E9.3	1108	919.252	4	91.7525
Y39G10AL.3.1	1260	1042.67	11	222.453
Y39G10AL.3.2	1260	1037.77	0	0
F39H11.3	1969	1793.28	1	11.7583
H25P06.2a	1356	1161.33	0	0
H25P06.2b	1602	1401.75	5	75.2129
R06F6.1	1593	1392.65	41	620.776
F35E8.11	896	717	0	0
Y54E10A.15	2567	2341.35	7	63.0412
ZK1236.2	1232	1053	0	0
Y47H9C.4a	3729	3657	0	0
Y47H9C.4b	3495	3431.97	0	0
Y47H9C.4c	3389	3311.21	1.31067	8.34639
Y47H9C.4d	972	784.859	0.689331	18.5195
Y41D4B.13a	1096	926.572	6.14718	139.891
Y41D4B.13b	653	474.378	5.85282	260.155
Y41D4B.13c	374	195	0	0
C48D1.2a	2467	2288.24	10.0194	92.3281
C48D1.2b	864	689.577	0.980575	29.9841
C35D10.9a	1873	1647.17	4	51.2051
C35D10.9b	1939	1718.01	0	0
C02F4.1	5683	5357.57	1	3.93572
F56D2.7	2063	1873.49	1	11.2549
C48B4.4a	5542	5190.59	1.40363	5.70201
C48B4.4b	5548	5196.87	0.594051	2.41032
C48B4.4c	5587	5237.65	0.00232226	0.00934906
C48B4.4d	5749	5396.47	0	0
F08F1.5	1572	1342.97	1	15.7009
T07C4.8	1292	1116.62	8	151.069
C09G12.8a	747	568	0	0
C09G12.8b	1585	1406	0	0
ZK512.3	4355	4176	0	0
Y106G6E.5a	2289	2039.52	3	31.0161
Y106G6E.5b	2803	2552.34	0	0
R09F10.9	412	233	0	0
F16H11.4	576	397	0	0
C27A12.5	823	644	0	0
C16C2.1	552	373	0	0
K02B12.1	1601	1422	0	0
C34C6.8	255	76.5072	0	0
ZK265.4	964	785	0	0
Y65B4BR.9	448	269	0	0
W03A3.1	1095	916	0	0
F33D11.4	545	366	0	0
R13A5.5	1088	891.968	1	23.6398
F46C8.5	1056	877	0	0
C13G5.1.1	568	389	0	0
C13G5.1.2	625	446	0	0
D1007.1	717	538	0	0
ZC64.3a	2523	2344	0	0
ZC64.3b	2043	1864	0	0
ZC64.3c	1308	1129	0	0
F20D12.6a	526	347	0	0
F20D12.6b	693	514	0	0
F31E3.1	1282	1103	0	0
T26C11.6	2744	2545.06	5	41.4252
F29F11.5a	1468	1289	0	0
F29F11.5b	868	689	0	0
F29F11.5c	1072	893	0	0
ZK652.5	1042	863	0	0
F55B12.1	900	721	0	0
K12H4.1	2231	2052	0	0
F46F3.1a	1015	826.475	1	25.5131
F46F3.1b	513	334	0	0
K03A11.3	711	532	0	0
C33D12.7	1025	846	0	0
C33D12.1	1098	919	0	0
W05E10.3	1865	1686	0	0
C10G8.7	820	641	0	0
C10G8.6	1093	914	0	0
C37E2.4	836	657	0	0
C37E2.5a	1297	1118	0	0
C37E2.5b	1135	956	0	0
C37E2.5c	1111	932	0	0
F22D3.1a	2709	2480.56	8.9965	76.4744
F22D3.1b	2736	2508.03	0.00350316	0.0294523
T26C11.7	1560	1380.53	4	61.0951
F17A2.5	1071	874.95	3	72.2987
T26C11.5	1317	1108.69	1	19.0188
C28A5.4	1030	851	0	0
Y54F10AM.4a	4176	3997	0	0
Y54F10AM.4b	2071	1846.4	1.83248	20.9269
Y54F10AM.4c	2077	1852.62	0.167522	1.90669
C07G2.1a	1893	1752.06	9.31037	112.049
C07G2.1b	617	434.774	3.68963	178.942
C03D6.3a	2156	1977	0	0
C03D6.3b	1814	1635	0	0
F52B5.5a.1	2092	1862.12	3.31295	37.5145
F52B5.5a.2	2141	1908.96	6.54331e-08	7.22758e-07
F52B5.5b	929	737.975	0.687048	19.6308
F43G9.11	837	658	0	0
ZK909.4	996	817	0	0
F33A8.3	1280	1122.4	10	187.864
F46F11.2	1010	842.225	28	701.006
M01E11.5.1	1004	824.539	0	0
M01E11.5.2	1026	846.202	17	423.611
Y39A1C.3.1	1183	1025.02	0	0
