target_id	length	eff_length	est_counts	tpm
F54H12.1c.1	2500	2321	0	0
F54H12.1c.2	2562	2383	0	0
K11G12.2	1888	1709	0	0
K11G12.7	1660	1481	0	0
K03F8.2	1800	1621	0	0
ZK973.5	1666	1487	0	0
T09A5.3	1692	1513	0	0
ZC504.2	1758	1579	0	0
C40C9.2	1909	1730	0	0
R02E12.8	1680	1501	0	0
D2092.3	1445	1266	0	0
R01E6.4	1926	1747	0	0
T05C12.2	1595	1416	0	0
F25G6.4	1506	1327	1	15.9819
F25G6.3a	1797	1618	0	0
F25G6.3b	2176	1997	0	0
F53E10.2a	1359	1180	0	0
F53E10.2b	1616	1437	0	0
F28F8.1	1617	1438	0	0
C31H5.3a	1858	1679	0	0
C31H5.3b	1841	1662	0	0
R06A4.10a	1702	1523	0	0
R06A4.10b	1693	1514	0	0
R06A4.10c	1841	1662	0	0
F27B3.2	1410	1231	0	0
F48E3.7	1435	1256	0	0
F59B1.9	1718	1539	0	0
T04C12.6.1	1264	1085	0	0
T04C12.6.2	1366	1187	55.8979	998.719
T04C12.6.3	1346	1167	14.2724	259.373
T04C12.6.4	1277	1098	76.716	1481.77
T04C12.5.1	1321	1142	0	0
T04C12.5.2	1335	1156	310.82	5702.29
T04C12.4.1	1480	1301	0	0
T04C12.4.2	1564	1385	76.8662	1177.02
T04C12.4.3	1559	1380	0	0
M03F4.2a	1672	1493	11.3969	161.893
M03F4.2b.1	1599	1420	0	0
M03F4.2b.2	1603	1424	0	0
M03F4.2b.3	1606	1427	0	0
M03F4.2b.4	1596	1417	0	0
M03F4.2b.5	1541	1362	6.0302	93.8972
M03F4.2b.6	1576	1397	0	0
M03F4.2c	1633	1454	0	0
T25C8.2.1	1343	1164	0	0
T25C8.2.2	1344	1165	0	0
F17C8.1	4068	3889	0	0
C10F3.3	3343	3164	0	0
C44F1.5	4064	3885	0	0
T01C2.1	3269	3090	0	0
F39C12.2a	2213	2034	0	0
F39C12.2b	2525	2346	0	0
F39C12.2c	2428	2249	0	0
F39C12.2d	2049	1870	0	0
F39C12.2e	2611	2432	0	0
F57F5.4a.1	1990	1811	0	0
F57F5.4a.2	2032	1853	0	0
F57F5.4b	1052	873	0	0
C04A11.4	3227	3048	2	13.916
ZK154.7	2342	2163	2	19.6097
H15N14.1c	3023	2844	11.7919	87.9334
H15N14.1d	2851	2672	0	0
H15N14.1e	2794	2615	0	0
H15N14.1f	3119	2940	0	0
H15N14.1g	370	191	0.208066	23.1029
T20H4.4	1697	1518	6	83.8258
Y50D7A.7	1886	1707	1	12.4241
C02B4.1	4802	4623	0	0
F08C6.1a.1	3788	3609	0	0
F08C6.1a.2	3910	3731	0	0
F08C6.1b	1163	984	0	0
F08C6.1c.1	3027	2848	0	0
F08C6.1c.2	3149	2970	0	0
D2030.10a	3221	3042	0	0
D2030.10b	3222	3043	0	0
T14B1.2	1220	1041	0	0
C02H7.3a	4574	4395	0	0
C02H7.3b	4428	4249	0	0
F32A7.6	1780	1601	0	0
Y87G2A.4	946	767	0	0
B0334.8	3766	3587	5	29.5622
F32A6.4a	2137	1958	0.999995	10.8314
F32A6.4b	2166	1987	4.72888e-06	5.04729e-05
F32A6.4c	375	196	0	0
Y62E10A.5a	598	419	3	151.847
Y62E10A.5b.1	579	400	0	0
Y62E10A.5b.2	574	395	0	0
F09E5.13	1231	1052	1.78375	35.9597
C25A1.11a	1605	1426	2	29.7446
C25A1.11b	1599	1420	0	0
C41G7.5a	1841	1662	0	0
C41G7.5b	1803	1624	0	0
F58E10.4	1059	880	1	24.0999
K07C11.2.1	1343	1164	19	346.177
K07C11.2.2	1421	1242	0	0
B0207.4	1121	942	10	225.137
C25A11.4a	4737	4558	0	0
C25A11.4b	2842	2663	0	0
C25A11.4c	3829	3650	0	0
C25A11.4d	4614	4435	0	0
C25A11.4e	3084	2905	0	0
D1022.7a.1	4264	4085	0	0
D1022.7a.2	4305	4126	0	0
D1022.7b.1	4279	4100	0	0
D1022.7b.2	4317	4138	0	0
D1022.7c.1	1953	1774	0	0
D1022.7c.2	1991	1812	1	11.7042
C12D8.10a	2119	1940	0	0
C12D8.10b	2134	1955	0	0
C12D8.10c	1996	1817	4	46.6878
F28H6.1a	2002	1823	1	11.6335
F28H6.1b	2381	2202	0	0
F48F7.1a	4587	4408	6	28.8674
F48F7.1b	4968	4789	0	0
T07D3.7a	3247	3068	0	0
T07D3.7b	3156	2977	30	213.718
F54D8.3a.1	1608	1429	0	0
F54D8.3a.2	1703	1524	0	0
F54D8.3b.1	1607	1428	0	0
F54D8.3b.2	1702	1523	0	0
F54D8.3b.3	1666	1487	0	0
F54D8.3b.4	1387	1208	2	35.1125
K04F1.15	1641	1462	0	0
F36H1.6	2866	2687	0	0
T05H4.13a.1	1583	1404	0	0
T05H4.13a.2	1596	1417	4	59.8671
T05H4.13b.1	1910	1731	0	0
T05H4.13b.2	1923	1744	0	0
T05H4.13c.1	1669	1490	0	0
T05H4.13c.2	1682	1503	0	0
T08B1.3	1379	1200	0	0
F56D12.1a.1	1840	1661	0	0
F56D12.1a.2	1936	1757	0	0
F56D12.1a.3	1850	1671	0	0
F56D12.1b.1	1542	1363	0	0
F56D12.1b.2	1638	1459	0	0
F56D12.1b.3	1552	1373	0	0
F56D12.1c.1	1823	1644	0	0
F56D12.1c.2	1919	1740	0	0
F56D12.1c.3	1833	1654	0	0
F56D12.1d.1	1660	1481	2	28.64
F56D12.1d.2	1936	1757	0	0
F45H10.1a.1	1748	1569	0	0
F45H10.1a.2	1567	1388	0	0
F45H10.1b	872	693	1	30.6031
F13D12.4a.1	1789	1610	5	65.8631
F13D12.4a.2	1828	1649	1.07084e-08	1.37721e-07
F13D12.4a.3	1840	1661	0	0
F13D12.4b	1824	1645	8.11686e-08	1.04645e-06
F01F1.6.1	1832	1653	0	0
F01F1.6.2	1952	1773	5	59.808
C54D1.4	1656	1477	0	0
F42G9.5a	2154	1975	0	0
F42G9.5b	1588	1409	3	45.1553
Y69F12A.2a.1	1587	1408	0	0
Y69F12A.2a.2	1656	1477	0	0
Y69F12A.2b.1	1650	1471	0	0
Y69F12A.2b.2	1719	1540	0	0
C01F6.5	772	593	5	178.819
F23B2.6	791	612	19	658.416
M18.7a.1	959	780	8	217.517
M18.7a.2	1093	914	0	0
M18.7b	1139	960	0	0
F36A4.7	6024	5845	40	145.136
C05E11.4	1728	1549	0	0
F49E11.3	1569	1390	0	0
M195.3	2360	2181	0	0
C05E11.5	1883	1704	0	0
R13G10.2	2642	2463	0	0
B0019.1	2357	2178	0	0
F25C8.2a	1398	1219	0	0
F25C8.2b	1131	952	0	0
ZK973.6	25871	25692	3	2.4764
C08B6.9	1240	1061	8	159.909
K06H7.6	2323	2144	4	39.567
F15H10.3a.1	771	592	0	0
F15H10.3a.2	765	586	0	0
F15H10.3a.3	775	596	0	0
F15H10.3b	697	518	2.5	102.355
F15H10.3c	697	518	2.5	102.355
F15H10.3d	770	591	0	0
F35G12.9	565	386	1	54.9428
F46F3.4a	2753	2574	10	82.3929
F46F3.4b	2541	2362	0	0
F46F3.4c	1807	1628	0	0
F46F3.4d	1449	1270	0	0
VF36H2L.1	1107	928	3	68.5601
ZC434.6a	2375	2196	0.906834	8.75778
ZC434.6b	2381	2202	0.0931656	0.897298
C42D8.8a	2729	2550	0.368889	3.06799
C42D8.8b	2723	2544	2.63111	21.9341
F55A12.7	1604	1425	0	0
T05H10.2	1279	1100	0	0
W03G9.4.1	2097	1918	12.0083	132.78
W03G9.4.2	2337	2158	8.99167	88.3664
K04G2.8a	3894	3715	0.793456	4.52963
K04G2.8b	3900	3721	0.206544	1.1772
F02E8.3	576	397	2	106.841
Y105E8A.9	3014	2835	4	29.923
F29G9.3	613	434	2	97.7324
Y71H2B.10a	3112	2933	0	0
Y71H2B.10b	903	724	0	0
Y71H2B.10c	2496	2317	2	18.3064
T20B5.1.1	3372	3193	0	0
T20B5.1.2	3297	3118	2	13.6035
W09G10.4a	4130	3951	1	5.36774
W09G10.4b	3417	3238	0	0
R11A5.1a	2926	2747	0.000210679	0.00162652
R11A5.1b	2896	2717	1.99979	15.6096
F53H8.1	1454	1275	2	33.2673
Y48G8AL.14	638	459	1	46.2046
W04G3.4	2154	1975	0	0
K08D9.3	2267	2088	8	81.2564
F32A5.5a	1026	847	0	0
F32A5.5b.1	988	809	0	0
F32A5.5b.2	1006	827	0	0
C01G6.1a.1	1189	1010	3.97156	83.3946
C01G6.1a.2	1195	1016	0.0284207	0.593252
C01G6.1a.3	1204	1025	1.8167e-05	0.000375887
C01G6.1b.1	1207	1028	1.58756e-06	3.27517e-05
C01G6.1b.2	1076	897	0	0
C01G6.1b.3	1222	1043	0	0
Y69E1A.7a	1386	1207	0	0
Y69E1A.7b	1089	910	0	0
F40F9.9	1001	822	0	0
C35A5.1	1050	871	0	0
C32C4.2a	741	562	0	0
C32C4.2b	870	691	0	0
C32C4.2c	876	697	0	0
C32C4.2d	281	102.039	0	0
M02F4.8.1	1141	962	0	0
M02F4.8.2	1237	1058	0	0
K02G10.7a	1022	843	0	0
K02G10.7b	1134	955	0	0
K07A1.16a	830	651	0	0
K07A1.16b	767	588	0	0
ZK1321.3	990	811	0	0
ZK525.2	908	729	1	29.0918
ZK1320.6	1705	1526	0	0
F01G4.2a	916	737	13	374.088
F01G4.2b.1	701	522	0	0
F01G4.2b.2	830	651	0	0
B0336.2.1	1212	1033	19	390.078
B0336.2.2	1158	979	0	0
F57H12.1	988	809	48	1258.32
Y116A8C.12	615	436	1	48.642
F31A9.3a	1074	895	0	0
F31A9.3b	1050	871	0	0
C01C7.1a	3509	3330	2	12.7375
C01C7.1b	3575	3396	1.55767e-07	9.72758e-07
F54C9.10.1	966	787	0	0
F54C9.10.2	1021	842	4	100.75
F19H8.3	555	376	0	0
ZK632.8	715	536	2	79.1341
F45E4.1	679	500	0	0
Y57G11C.13	1067	888	14	334.359
C38D4.8	573	394	0	0
F53H8.2	1530	1351	0	0
W02B12.6a	2607	2428	0	0
W02B12.6b	2356	2177	0	0
F28H1.3.1	3459	3280	0	0
F28H1.3.2	3460	3281	0	0
F28H1.3.3	3472	3293	26	167.448
C15F1.6	1136	957	20	443.217
Y71F9AL.16	1651	1472	2	28.8151
K07C5.1	1703	1524	6	83.4958
Y79H2A.6	1376	1197	6	106.305
Y6D11A.1	865	686	2	61.8307
Y37D8A.1	699	520	4	163.138
C35D10.16	810	631	2	67.2201
M01B12.3	723	544	3	116.955
F35G12.10.1	1028	849	3.90318e-05	0.000975011
F35G12.10.2	1151	972	29	632.746
F02E8.1.1	1185	1006	0	0
F02E8.1.2	1065	886	2.60839	62.4363
F02E8.1.3	1208	1029	14.3916	296.614
Y53F4B.15	1344	1165	2	36.4085
K07A12.3	477	298	23	1636.85
C53B7.4	522	343	5	309.153
B0252.2	1828	1649	1	12.8611
ZK455.4	1935	1756	0	0
W03G1.7a	1864	1685	0	0
W03G1.7b	1714	1535	0	0
Y39B6A.20.1	1304	1125	0	0
Y39B6A.20.2	1374	1195	0	0
Y39B6A.20.3	1304	1125	0	0
Y39B6A.20.4	1298	1119	0	0
T18H9.2a	2391	2212	0	0
T18H9.2b	1775	1596	1	13.2882
H22K11.1	1468	1289	0	0
R12H7.2	1475	1296	0	0
F21F8.3.1	1243	1064	0	0
F21F8.3.2	1253	1074	0	0
F21F8.7	1240	1061	1	19.9886
K08F8.2	1407	1228	0	0
T04C10.4.1	1067	888	0	0
T04C10.4.2	998	819	0	0
F45E6.2	2377	2198	2	19.2975
C07G2.2a	2155	1976	0	0
C07G2.2b	2164	1985	0	0
C07G2.2c.1	2281	2102	0	0
C07G2.2c.2	2307	2128	0	0
C07G2.2d.1	2083	1904	0	0
C07G2.2d.2	2015	1836	6	69.3069
F26D10.9a	1968	1789	0	0
F26D10.9b	863	684	0	0
C38C6.2a	2234	2055	0	0
C38C6.2b	2091	1912	2	22.184
C38C6.2c.1	1243	1064	0	0
C38C6.2c.2	1023	844	0	0
T06E4.3a	7715	7536	0	0
T06E4.3b	7712	7533	0	0
T06E4.3c	3293	3114	0	0
Y48G1BL.2a	7664	7485	3.66373	10.3808
Y48G1BL.2b	5621	5442	1.33627	5.20756
W04D2.1a	3171	2992	0	0
W04D2.1b	3093	2914	0	0
W04D2.1c	3047	2868	0	0
W04D2.1d	2969	2790	1	7.60141
C34E10.6.1	1937	1758	193.059	2328.99
C34E10.6.2	1846	1667	23.9415	304.589
F27C1.7a.1	861	682	0	0
F27C1.7a.2	943	764	13.1906	366.157
F27C1.7a.3	896	717	0	0
F27C1.7a.4	942	763	26.8094	745.181
F27C1.7a.5	914	735	0	0
F27C1.7b	949	770	0	0
D2045.1a	3612	3433	0	0
D2045.1b	2527	2348	5	45.1617
D2045.1c	3190	3011	0	0
D2045.1d	3695	3516	0	0
B0207.12a	1251	1072	0	0
B0207.12b	1457	1278	0	0
B0207.12c	720	541	0	0
R11G10.1a	2221	2042	0	0
R11G10.1b.1	1665	1486	0	0
R11G10.1b.2	1826	1647	0	0
R11G10.1c	733	554	0	0
B0464.7	555	376	13	733.253
F57B10.11	708	529	3	120.272
Y71F9AR.1	3399	3220	1	6.58631
C54D1.6	2594	2415	0	0
C05D2.4a	1636	1457	0	0
C05D2.4b	1663	1484	0	0
K08F8.4a	1563	1384	0	0
K08F8.4b	1411	1232	0	0
Y105E8A.5	1912	1733	0	0
F20D12.3	2263	2084	0	0
T25F10.5	1710	1531	0	0
T13C5.5	1052	873	1	24.2932
M7.3	2040	1861	0	0
T19E7.3a	1334	1155	0	0
T19E7.3b	555	376	2	112.808
C54C6.2	1403	1224	2.00523	34.7441
T27F2.3.1	568	389	0	0
T27F2.3.2	954	775	11	301.016
C50B8.2	1057	878	5	120.774
C09G5.6	2979	2800	0	0
F59E12.12	970	791	0	0
F56C11.1	4660	4481	1	4.73286
K04F10.4a.1	2328	2149	5.70339	56.2853
K04F10.4a.2	2327	2148	8.40847	83.0196
K04F10.4b.1	2376	2197	5.68901e-08	5.49167e-07
K04F10.4b.2	2375	2196	8.31641e-08	8.03159e-07
K04F10.4c.1	3563	3384	0	0
K04F10.4c.2	3562	3383	0	0
K04F10.4d.1	3207	3028	2.97267	20.8204
K04F10.4d.2	3206	3027	3.91547	27.4328
K04F10.4e.1	2548	2369	0	0
K04F10.4e.2	2547	2368	0	0
K04F10.4f.1	2738	2559	0	0
K04F10.4f.2	2737	2558	0	0
F45G2.5	609	430	0	0
Y73B6BL.34	994	815	0	0
F23B12.8a.1	2999	2820	3.06087	23.0194
F23B12.8a.2	3003	2824	0.938529	7.04825
F23B12.8b	3028	2849	0.000602696	0.00448646
F13H8.10a	3688	3509	0	0
F13H8.10b	1955	1776	0	0
F13H8.10c.1	1803	1624	0	0
F13H8.10c.2	1884	1705	0	0
F54B11.6	836	657	2	64.5599
F23H11.5.1	427	248	0	0
F23H11.5.2	487	308	40	2754.28
C36A4.8a	1972	1793	2	23.6564
C36A4.8b	487	308	0	0
K04C2.4.1	2191	2012	0.911183	9.60452
K04C2.4.2	2189	2010	2.08846	22.0358
K04C2.4.3	2210	2031	0.000359138	0.00375016
C53B4.7a.1	1331	1152	0	0
C53B4.7a.2	1469	1290	0	0
C53B4.7b	1402	1223	0	0
C53B4.7c.1	1297	1118	0	0
C53B4.7c.2	1469	1290	0	0
C53B4.7c.3	1406	1227	0	0
C53B4.7d	1415	1236	0	0
C53B4.7e	1500	1321	0	0
Y39E4B.9a	1052	873	0	0
Y39E4B.9b	1194	1015	0	0
Y39E4B.9c	1203	1024	0	0
Y39E4B.9d	1288	1109	0	0
B0464.4.1	2033	1854	0	0
B0464.4.2	2115	1936	5	54.7725
Y73E7A.7a	1327	1148	2	36.9476
Y73E7A.7b	838	659	0	0
T12G3.8a	1670	1491	0.363653	5.17259
T12G3.8b	1669	1490	0.636347	9.05745
F45E12.2	2600	2421	2	17.52
F56A3.5	501	322	0	0
Y79H2A.1a	1808	1629	0	0
Y79H2A.1b	1550	1371	0	0
Y79H2A.1c	1735	1556	0	0
Y79H2A.1d	1388	1209	1	17.5417
Y79H2A.1e	1754	1575	0	0
F15D4.1	5235	5056	0	0
R06C7.8	3064	2885	16	117.618
F57B9.5	1563	1384	7	107.266
C23H4.1.1	1942	1763	1	12.0295
C23H4.1.2	2008	1829	0	0
C23H4.1.3	2083	1904	0	0
C23H4.1.4	2044	1865	0	0
F54D8.4	1098	919	0	0
D1022.8	1196	1017	0	0
K05G3.3	1081	902	0	0
R01E6.3a	1114	935	0	0
R01E6.3b	989	810	0	0
R173.1	1119	940	1	22.5616
T28F2.3	974	795	0	0
C13C12.1a	756	577	0	0
C13C12.1b	787	608	0	0
C18E9.1	759	580	0	0
M02B7.6a	848	669	0	0
M02B7.6b	671	492	0	0
T07G12.1a	1517	1338	0	0
T07G12.1b	935	756	0	0
T07G12.1c	822	643	0	0
C01G6.8a	3259	3080	0	0
C01G6.8b	3181	3002	6.99997	49.452
C01G6.8c	2783	2604	2.79037e-05	0.000227258
D2024.6	1216	1037	7	143.159
M106.5	1421	1242	6	102.454
F41G4.2a	3990	3811	0	0
F41G4.2b.1	1710	1531	8.9991	124.659
F41G4.2b.2	1727	1548	0.000900597	0.0123384
W01C8.6a	1874	1695	0	0
W01C8.6b	1685	1506	0	0
B0432.5a	1672	1493	0	0
B0432.5b	1496	1317	0	0
B0432.5c	1675	1496	0	0
F32G8.6	915	736	0	0
T13F2.8a	840	661	0.911462	29.2439
T13F2.8b	829	650	0	0
T13F2.8c	941	762	15.0885	419.943
C56A3.7a	1177	998	0	0
C56A3.7b	1081	902	0	0
C56A3.7c	604	425	0	0
C56A3.7d	967	788	0	0
R10E11.1a	6657	6478	6.33303e-05	0.000207333
R10E11.1b	6690	6511	9.14493e-07	2.97873e-06
R10E11.1c	6570	6391	4.99994	16.5918
C54D2.5a	6129	5950	0	0
C54D2.5c	6174	5995	0	0
C54D2.5d	6273	6094	0	0
C54D2.5e	6150	5971	0	0
C54D2.5f	4257	4078	0	0
T28F2.5	1962	1783	0	0
Y56A3A.20	1312	1133	21	393.086
Y73F8A.6	1071	892	0	0
F26E4.9.1	558	379	0	0
F26E4.9.2	644	465	10.2603	467.955
F26E4.9.3	717	538	14.7397	581.039
T10B9.10	1620	1441	0	0
F08F3.7	1590	1411	0	0
ZK177.5.1	1691	1512	0	0
ZK177.5.2	1769	1590	0	0
ZC518.3a	1855	1676	0	0
ZC518.3b	3032	2853	0	0
ZC518.3c.1	2270	2091	16	162.28
ZC518.3c.2	2347	2168	0	0
ZC518.3d	2034	1855	0	0
ZC518.3e	2405	2226	0	0
T05C12.7	1869	1690	46	577.257
T21B10.7	1926	1747	8	97.117
K01C8.10.1	1853	1674	8.70804	110.322
K01C8.10.2	1854	1675	5.29196	67.0038
C07G2.3a.1	1928	1749	15.4886	187.811
C07G2.3a.2	1829	1650	17.1253	220.116
C07G2.3b.1	1564	1385	1.66155	25.4426
C07G2.3b.2	1465	1286	1.66861	27.5177
C07G2.3b.3	1544	1365	0	0
C07G2.3b.4	1476	1297	0.0558974	0.914008
C07G2.3b.5	1464	1285	0	0
F01F1.8a.1	1910	1731	0.0109238	0.133836
F01F1.8a.2	1906	1727	0.0752173	0.923684
F01F1.8b.1	1900	1721	1.37051	16.8888
F01F1.8b.2	1896	1717	9.54335	117.877
C43E11.10	1755	1576	1	13.4568
C17G10.4a	2541	2362	0	0
C17G10.4b.1	3257	3078	5	34.4508
C17G10.4b.2	3324	3145	7.93183e-08	5.34873e-07
C17G10.4c	2520	2341	0	0
C17G10.4d	2586	2407	0	0
C17G10.4e	2583	2404	0	0
K06A5.7.1	2262	2083	25.9997	264.715
K06A5.7.2	2291	2112	0.000255327	0.0025639
F16B4.8	2029	1850	6	68.7825
ZK637.11	1072	893	1	23.7491
R05H5.2	837	658	0	0
R07G3.1	1032	853	5	124.314
C47D2.2	900	721	0	0
F49E8.4	635	456	2	93.0172
C15B12.7a	2021	1842	1	11.5135
C15B12.7b	2136	1957	0	0
ZK112.7	10154	9975	0	0
F25F2.2a	13301	13122	0	0
F25F2.2b	6145	5966	1	3.5548
F08B4.2a	4647	4468	0	0
F08B4.2b	4215	4036	0	0
F08B4.2c	4332	4153	0	0
F08B4.2d	3900	3721	0	0
R05H10.6	4364	4185	0	0
F59C12.1	2006	1827	0	0
C45G7.5	5385	5206	0	0
B0034.3a	3443	3264	1.29988	8.44601
B0034.3b	1036	857	0	0
B0034.3c	932	753	0.700119	19.7186
T05G5.3.1	1185	1006	0.0262412	0.553202
T05G5.3.2	1225	1046	22.9738	465.799
F18H3.5a	1225	1046	0	0
F18H3.5b	1417	1238	0	0
T27E9.3	1108	929	4	91.3151
Y39G10AL.3.1	1260	1081	11	215.807
Y39G10AL.3.2	1260	1081	0	0
F39H11.3	1969	1790	1	11.848
H25P06.2a	1356	1177	0	0
H25P06.2b	1602	1423	5	74.5184
R06F6.1	1593	1414	41	614.94
F35E8.11	896	717	0	0
Y54E10A.15	2567	2388	7	62.1673
ZK1236.2	1232	1053	0	0
Y47H9C.4a	3729	3550	0	0
Y47H9C.4b	3495	3316	0	0
Y47H9C.4c	3389	3210	1.32809	8.77448
Y47H9C.4d	972	793	0.671907	17.9694
Y41D4B.13a	1096	917	6.20993	143.62
Y41D4B.13b	653	474	5.79007	259.062
Y41D4B.13c	374	195	0	0
C48D1.2a	2467	2288	9.99127	92.611
C48D1.2b	864	685	1.00873	31.2309
C35D10.9a	1873	1694	4	50.0777
C35D10.9b	1939	1760	0	0
C02F4.1	5683	5504	1	3.85318
F56D2.7	2063	1884	1	11.2569
C48B4.4a	5542	5363	1.43421	5.67157
C48B4.4b	5548	5369	0.564439	2.22957
C48B4.4c	5587	5408	0.00134934	0.00529156
C48B4.4d	5749	5570	0	0
F08F1.5	1572	1393	1	15.2246
T07C4.8	1292	1113	8	152.438
C09G12.8a	747	568	0	0
C09G12.8b	1585	1406	0	0
ZK512.3	4355	4176	0	0
Y106G6E.5a	2289	2110	3	30.1534
Y106G6E.5b	2803	2624	0	0
R09F10.9	412	233	0	0
F16H11.4	576	397	0	0
C27A12.5	823	644	0	0
C16C2.1	552	373	0	0
K02B12.1	1601	1422	0	0
C34C6.8	255	76.5072	0	0
ZK265.4	964	785	0	0
Y65B4BR.9	448	269	0	0
W03A3.1	1095	916	0	0
F33D11.4	545	366	0	0
R13A5.5	1088	909	1	23.3311
F46C8.5	1056	877	0	0
C13G5.1.1	568	389	0	0
C13G5.1.2	625	446	0	0
D1007.1	717	538	0	0
ZC64.3a	2523	2344	0	0
ZC64.3b	2043	1864	0	0
ZC64.3c	1308	1129	0	0
F20D12.6a	526	347	0	0
F20D12.6b	693	514	0	0
F31E3.1	1282	1103	0	0
T26C11.6	2744	2565	5	41.341
F29F11.5a	1468	1289	0	0
F29F11.5b	868	689	0	0
F29F11.5c	1072	893	0	0
ZK652.5	1042	863	0	0
F55B12.1	900	721	0	0
K12H4.1	2231	2052	0	0
F46F3.1a	1015	836	1	25.3683
F46F3.1b	513	334	0	0
K03A11.3	711	532	0	0
C33D12.7	1025	846	0	0
C33D12.1	1098	919	0	0
W05E10.3	1865	1686	0	0
C10G8.7	820	641	0	0
C10G8.6	1093	914	0	0
C37E2.4	836	657	0	0
C37E2.5a	1297	1118	0	0
C37E2.5b	1135	956	0	0
C37E2.5c	1111	932	0	0
F22D3.1a	2709	2530	8.99871	75.4324
F22D3.1b	2736	2557	0.00128608	0.0106668
T26C11.7	1560	1381	4	61.4277
F17A2.5	1071	892	3	71.3271
T26C11.5	1317	1138	1	18.6361
C28A5.4	1030	851	0	0
Y54F10AM.4a	4176	3997	0	0
Y54F10AM.4b	2071	1892	1.86686	20.9262
Y54F10AM.4c	2077	1898	0.133137	1.48765
C07G2.1a	1893	1714	9.40282	116.344
C07G2.1b	617	438	3.59718	174.175
C03D6.3a	2156	1977	0	0
C03D6.3b	1814	1635	0	0
F52B5.5a.1	2092	1913	3.28977	36.4711
F52B5.5a.2	2141	1962	0	0
F52B5.5b	929	750	0.710232	20.0834
F43G9.11	837	658	0	0
ZK909.4	996	817	0	0
F33A8.3	1280	1101	10	192.624
F46F11.2	1010	831	28	714.587
M01E11.5.1	1004	825	0	0
M01E11.5.2	1026	847	17	425.661
Y39A1C.3.1	1183	1004	0	0
Y39A1C.3.2	1207	1028	32	660.169
T23D8.8	1404	1225	0	0
C18C4.2	3858	3679	0	0
F27E11.3a	2078	1899	0	0
F27E11.3b	1655	1476	0	0
C07H6.5	2205	2026	29	303.569
Y38C9A.2.1	2299	2120	17	170.064
Y38C9A.2.2	2476	2297	0	0
ZC416.8b	2217	2038	0	0
T14G8.1	5570	5391	2	7.8679
C55B7.12a	645	466	0	0
C55B7.12b	822	643	0	0
F38G1.1.1	2355	2176	0	0
F38G1.1.2	2427	2248	0	0
F18C12.1	12564	12385	0	0
C23H5.7	1887	1708	0	0
F26D11.10	1886	1707	0	0
C27A7.4	4314	4135	0	0
B0024.8a	3939	3760	0	0
B0024.8b	2163	1984	0	0
B0024.8c	1896	1717	0	0
B0024.8d	1890	1711	0	0
F59C6.7a	1332	1153	0	0
F59C6.7b	1102	923	0	0
F56H1.1	2913	2734	0	0
T25G3.2.1	4339	4160	0	0
T25G3.2.2	4159	3980	1	5.32862
F48A11.1	5282	5103	0	0
Y39H10A.7a.1	1789	1610	0	0
Y39H10A.7a.2	1690	1511	0	0
Y39H10A.7b.1	1789	1610	0	0
Y39H10A.7b.2	1646	1467	4	57.8267
Y60A3A.12	1678	1499	1	14.148
T09B4.10.1	1133	954	7	155.614
T09B4.10.2	1157	978	0	0
C48D1.3	1968	1789	0	0
Y110A7A.13	1198	1019	4	83.25
C04F6.3	2046	1867	13	147.672
H14E04.5	1083	904	1	23.4601
F44B9.4a	2083	1904	0	0
